t,sameInputNorm,sameInputBound,oldHistoryNorm,oldHistoryBound
0.575,6.02466878623286,6.02466878623286,0.0217502800055979,NaN
0.5875,6.02015197865775,6.02015197865775,0.0137066521701639,NaN
0.6,6.01563855741829,6.01563855741829,0.00671654198261303,NaN
0.6125,6.01112851997568,6.01112851997568,0.00741478093211718,NaN
0.625,6.00662186379301,6.00662186379301,0.00635085729727074,NaN
0.6375,6.00211858633531,6.00211858633531,0.00715902469097567,NaN
0.65,5.99761868506946,5.99761868506946,0.0103328030567432,NaN
0.6625,5.99312215746429,5.99312215746429,0.0141895852124781,NaN
0.675,5.98862900099048,5.98862900099048,0.0176965662274429,NaN
0.6875,5.98413921312065,5.98413921312065,0.0267166188799479,NaN
0.7,5.97965279132928,5.97965279132928,0.0258048943886691,NaN
0.7125,5.97516973309277,5.97516973309277,0.0216183244862317,NaN
0.725,5.97069003588939,5.97069003588938,0.0310892134776874,NaN
0.7375,5.96621369719931,5.9662136971993,0.0346912739548706,NaN
0.75,5.96174071450459,5.96174071450459,0.0408686488952824,NaN
0.7625,5.95727108528918,5.95727108528918,0.0448530519195471,NaN
0.775,5.95280480703891,5.95280480703891,0.0444509154576722,NaN
0.7875,5.94834187724151,5.94834187724151,0.0599096872553206,NaN
0.8,5.94388229338656,5.94388229338656,0.0686567921853667,NaN
0.8125,5.93942605296557,5.93942605296557,0.0685180164142392,NaN
0.825,5.93497315347188,5.93497315347188,0.0627732970825751,NaN
0.8375,5.93052359240075,5.93052359240075,0.067527935929846,NaN
0.85,5.9260773672493,5.9260773672493,0.0781974553980325,NaN
0.8625,5.92163447551653,5.92163447551652,0.0753647108260941,NaN
0.875,5.9171949147033,5.9171949147033,0.075225043526251,NaN
0.8875,5.91275868231237,5.91275868231236,0.0760353947065303,NaN
0.9,5.90832577584835,5.90832577584835,0.0702832438257554,NaN
0.9125,5.90389619281773,5.90389619281773,0.057604208656689,NaN
0.925,5.89946993072888,5.89946993072888,0.0445996278555872,NaN
0.9375,5.89504698709203,5.89504698709203,0.038287644705664,NaN
0.95,5.89062735941926,5.89062735941926,0.0322356417464281,NaN
0.9625,5.88621104522453,5.88621104522453,0.029629367372228,NaN
0.975,5.88179804202367,5.88179804202367,0.0271675532310376,NaN
0.9875,5.87738834733437,5.87738834733437,0.0280215813407182,NaN
1,5.87298195867616,5.87298195867616,0.0302488439778385,NaN
1.0125,5.86857887357046,5.86857887357046,0.0319954965228097,NaN
1.025,5.86417908954054,5.86417908954054,0.0269680878425819,NaN
1.0375,5.8597826041115,5.8597826041115,0.027959320102596,NaN
1.05,5.85538941481034,5.85538941481034,0.0272021316670835,NaN
1.0625,5.85099951916587,5.85099951916587,0.0301204962178658,NaN
1.075,5.84661291470879,5.84661291470879,0.0320031205767695,NaN
1.0875,5.84222959897163,5.84222959897163,0.0284693002387649,NaN
1.1,5.83784956948877,5.83784956948877,0.026981197442508,NaN
1.1125,5.83347282379645,5.83347282379645,0.0277424042376576,NaN
1.125,5.82909935943275,5.82909935943274,0.0269449694771868,NaN
1.1375,5.82472917393758,5.82472917393758,0.027870832502533,NaN
1.15,5.82036226485274,5.82036226485274,0.0268855212403468,NaN
1.1625,5.81599862972182,5.81599862972182,0.0269610544384934,NaN
1.175,5.81163826609028,5.81163826609028,0.0331436975783651,NaN
1.1875,5.80728117150542,5.80728117150542,0.0354732614101275,NaN
1.2,5.80292734351637,5.80292734351637,0.0375187969215945,NaN
1.2125,5.79857677967411,5.79857677967411,0.02747045990078,NaN
1.225,5.79422947753144,5.79422947753143,0.0250925906024091,NaN
1.2375,5.789885434643,5.789885434643,0.0249504184340242,NaN
1.25,5.78554464856527,5.78554464856527,0.0273564473948188,NaN
1.2625,5.78120711685656,5.78120711685656,0.0253930935001954,NaN
1.275,5.776872837077,5.776872837077,0.025918953762318,NaN
1.2875,5.77254180678857,5.77254180678857,0.0275025637448626,NaN
1.3,5.76821402355506,5.76821402355505,0.0383554459951305,NaN
1.3125,5.76388948494208,5.76388948494208,0.0337447758820548,NaN
1.325,5.7595681885171,5.75956818851709,0.0374713028896949,NaN
1.3375,5.75525013184937,5.75525013184937,0.0534636118407385,NaN
1.35,5.75093531250999,5.75093531250999,0.0521733207880242,NaN
1.3625,5.74662372807188,5.74662372807188,0.0576150064470295,NaN
1.375,5.74231537610976,5.74231537610976,0.0606475199848646,NaN
1.3875,5.7380102542002,5.7380102542002,0.0500408095943398,NaN
1.4,5.73370835992156,5.73370835992155,0.0346139299068321,NaN
1.4125,5.72940969085401,5.72940969085401,0.0392346862374934,NaN
1.425,5.72511424457958,5.72511424457957,0.0351934819291917,NaN
1.4375,5.72082201868205,5.72082201868205,0.0335549127907586,NaN
1.45,5.71653301074706,5.71653301074706,0.0324632005138308,NaN
1.4625,5.71224721836204,5.71224721836204,0.0323351835992921,NaN
1.475,5.70796463911624,5.70796463911623,0.0324326771855455,NaN
1.4875,5.70368527060069,5.70368527060068,0.0323532564166138,NaN
1.5,5.69940911040825,5.69940911040825,0.0329314820185857,NaN
1.5125,5.69513615613359,5.69513615613359,0.0325381232619397,NaN
1.525,5.69086640537317,5.69086640537317,0.0326253369977675,NaN
1.5375,5.68659985572526,5.68659985572525,0.0344112329620981,NaN
1.55,5.68233650478991,5.68233650478991,0.0464139572544211,NaN
1.5625,5.67807635016899,5.67807635016899,0.0472552699118553,NaN
1.575,5.67381938946617,5.67381938946617,0.0647862562607275,NaN
1.5875,5.66956562028691,5.66956562028691,0.0613925471042444,NaN
1.6,5.66531504023846,5.66531504023846,0.0710834531165289,NaN
1.6125,5.66106764692987,5.66106764692987,0.0867440891776392,NaN
1.625,5.65682343797198,5.65682343797198,0.0973139110798804,NaN
1.6375,5.65258241097742,5.65258241097742,0.0983181078221861,NaN
1.65,5.64834456356062,5.64834456356062,0.0955933735974055,NaN
1.6625,5.64410989333778,5.64410989333778,0.102284037191941,NaN
1.675,5.63987839792691,5.63987839792691,0.0967959553414716,NaN
1.6875,5.63565007494778,5.63565007494778,0.094329749525493,NaN
1.7,5.63142492202197,5.63142492202197,0.0876054563498612,NaN
1.7125,5.62720293677283,5.62720293677283,0.0758449469739139,NaN
1.725,5.62298411682549,5.62298411682549,0.0882983668019839,NaN
1.7375,5.61876845980686,5.61876845980686,0.0833628139664624,NaN
1.75,5.61455596334564,5.61455596334564,0.0754878607166062,NaN
1.7625,5.6103466250723,5.61034662507229,0.0762115760744512,NaN
1.775,5.60614044261908,5.60614044261907,0.0866248701821198,NaN
1.7875,5.60193741362,5.60193741362,0.0939577398062633,NaN
1.8,5.59773753571087,5.59773753571087,0.096211116349951,NaN
1.8125,5.59354080652925,5.59354080652925,0.0976782168655124,NaN
1.825,5.58934722371449,5.58934722371449,0.107432037943119,NaN
1.8375,5.58515678490768,5.58515678490768,0.108531150697042,NaN
1.85,5.58096948775171,5.58096948775171,0.103295011727449,NaN
1.8625,5.57678532989123,5.57678532989123,0.0933908447010561,NaN
1.875,5.57260430897264,5.57260430897264,0.106053903757305,NaN
1.8875,5.56842642264412,5.56842642264412,0.120481118503706,NaN
1.9,5.56425166855561,5.56425166855561,0.128403094719333,NaN
1.9125,5.56008004435882,5.56008004435881,0.128192917064549,NaN
1.925,5.55591154770719,5.55591154770719,0.123888682682292,NaN
1.9375,5.55174617625596,5.55174617625595,0.12740976571335,NaN
1.95,5.54758392766209,5.54758392766209,0.119783609404432,NaN
1.9625,5.54342479958433,5.54342479958433,0.116868709712519,NaN
1.975,5.53926878968317,5.53926878968317,0.119794983326321,NaN
1.9875,5.53511589562085,5.53511589562085,0.116592708284614,NaN
2,5.53096611506137,5.53096611506136,0.112668215059283,NaN
2.0125,5.52681944567047,5.52681944567046,0.105009253621241,NaN
2.025,5.52267588511565,5.52267588511565,0.0998009863341753,NaN
2.0375,5.51853543106616,5.51853543106616,0.097698724795689,NaN
2.05,5.51439808119301,5.51439808119301,0.0987507386460607,NaN
2.0625,5.51026383316891,5.51026383316891,0.0989668021932232,NaN
2.075,5.50613268466837,5.50613268466837,0.0993208532500582,NaN
2.0875,5.50200463336761,5.50200463336761,0.0969440317049513,NaN
2.1,5.4978796769446,5.4978796769446,0.0993198771169671,NaN
2.1125,5.49375781307906,5.49375781307905,0.109788414966462,NaN
2.125,5.48963903945242,5.48963903945242,0.101440403520594,NaN
2.1375,5.4855233537479,5.48552335374789,0.0973521039387651,NaN
2.15,5.4814107536504,5.4814107536504,0.099897280445969,NaN
2.1625,5.4773012368466,5.47730123684659,0.0986828522000763,NaN
2.175,5.47319480102488,5.47319480102488,0.100921927243381,NaN
2.1875,5.46909144387539,5.46909144387539,0.101344382234452,NaN
2.2,5.46499116308998,5.46499116308998,0.0997576959169862,NaN
2.2125,5.46089395636224,5.46089395636224,0.100513017528357,NaN
2.225,5.4567998213875,5.4567998213875,0.101891522152027,NaN
2.2375,5.4527087558628,5.4527087558628,0.101698145353144,NaN
2.25,5.44862075748692,5.44862075748691,0.103853562279176,NaN
2.2625,5.44453582396036,5.44453582396035,0.102611162095348,NaN
2.275,5.44045395298534,5.44045395298534,0.100153627863109,NaN
2.2875,5.43637514226582,5.43637514226581,0.102633485971436,NaN
2.3,5.43229938950745,5.43229938950745,0.105675655048478,NaN
2.3125,5.42822669241764,5.42822669241763,0.105244793922003,NaN
2.325,5.42415704870548,5.42415704870548,0.102982911382949,NaN
2.3375,5.42009045608181,5.4200904560818,0.106933802356807,NaN
2.35,5.41602691225916,5.41602691225915,0.102194290976392,NaN
2.3625,5.41196641495179,5.41196641495179,0.103590552204158,NaN
2.375,5.40790896187567,5.40790896187567,0.104725942957849,NaN
2.3875,5.40385455074849,5.40385455074848,0.102511537722853,NaN
2.4,5.39980317928963,5.39980317928963,0.103956481176378,NaN
2.4125,5.39575484522021,5.3957548452202,0.103167504389149,NaN
2.425,5.39170954626302,5.39170954626302,0.102364445148524,NaN
2.4375,5.3876672801426,5.3876672801426,0.102286436480293,NaN
2.45,5.38362804458517,5.38362804458517,0.102300164977169,NaN
2.4625,5.37959183731865,5.37959183731865,0.103031382748496,NaN
2.475,5.37555865607269,5.37555865607268,0.106991413787324,NaN
2.4875,5.3715284985786,5.3715284985786,0.106840750535937,NaN
2.5,5.36750136256945,5.36750136256944,0.109101147733122,NaN
2.5125,5.36347724577995,5.36347724577994,0.113997855328319,NaN
2.525,5.35945614594654,5.35945614594653,0.10813914929573,NaN
2.5375,5.35543806080735,5.35543806080735,0.106143346744942,NaN
2.55,5.35142298810222,5.35142298810221,0.105104494571554,NaN
2.5625,5.34741092557265,5.34741092557265,0.105459461805882,NaN
2.575,5.34340187096188,5.34340187096188,0.105199112150923,NaN
2.5875,5.3393958220148,5.33939582201479,0.1044987767412,NaN
2.6,5.335392776478,5.335392776478,0.10448742945123,NaN
2.6125,5.33139273209979,5.33139273209979,0.104851950102285,NaN
2.625,5.32739568663013,5.32739568663013,0.108447399001965,NaN
2.6375,5.32340163782068,5.32340163782068,0.110124721868753,NaN
2.65,5.31941058342479,5.31941058342479,0.110469459766322,NaN
2.6625,5.3154225211975,5.3154225211975,0.110652034303358,NaN
2.675,5.31143744889552,5.31143744889551,0.109392501057357,NaN
2.6875,5.30745536427724,5.30745536427723,0.10868627063892,NaN
2.7,5.30347626510274,5.30347626510274,0.107208557586473,NaN
2.7125,5.29950014913378,5.29950014913378,0.107943821261466,NaN
2.725,5.2955270141338,5.29552701413379,0.107012472761919,NaN
2.7375,5.2915568578679,5.29155685786789,0.108828950300515,NaN
2.75,5.28758967810287,5.28758967810287,0.111532081933247,NaN
2.7625,5.28362547260718,5.28362547260717,0.11043785277318,NaN
2.775,5.27966423915095,5.27966423915095,0.118136055211148,NaN
2.7875,5.275705975506,5.27570597550599,0.114075750527412,NaN
2.8,5.27175067944579,5.27175067944579,0.111991014800545,NaN
2.8125,5.26779834874549,5.26779834874548,0.109690074827073,NaN
2.825,5.26384898118189,5.26384898118189,0.109888811929092,NaN
2.8375,5.25990257453349,5.25990257453348,0.110329942002718,NaN
2.85,5.25595912658042,5.25595912658041,0.110969701215071,NaN
2.8625,5.2520186351045,5.25201863510449,0.109483894810715,NaN
2.875,5.24808109788919,5.24808109788919,0.111182536338162,NaN
2.8875,5.24414651271965,5.24414651271965,0.113124215123886,NaN
2.9,5.24021487738266,5.24021487738265,0.11549110445063,NaN
2.9125,5.23628618966667,5.23628618966667,0.112976428636751,NaN
2.925,5.2323604473618,5.2323604473618,0.116828396553998,NaN
2.9375,5.22843764825983,5.22843764825982,0.118024166613164,NaN
2.95,5.22451779015417,5.22451779015416,0.109775857447959,NaN
2.9625,5.2206008708399,5.2206008708399,0.109195980250592,NaN
2.975,5.21668688811376,5.21668688811376,0.114326244594186,NaN
2.9875,5.21277583977413,5.21277583977413,0.121382988019082,NaN
3,5.20886772362105,5.20886772362105,0.132309110166243,NaN
3.0125,5.2049625374562,5.2049625374562,0.136342953579496,NaN
3.025,5.20106027908292,5.20106027908292,0.135807684908381,NaN
3.0375,5.19716094630618,5.19716094630618,0.143516557766655,NaN
3.05,5.19326453693261,5.19326453693261,0.144047332322812,NaN
3.0625,5.18937104877048,5.18937104877047,0.127524983634382,NaN
3.075,5.1854804796297,5.18548047962969,0.115945497304084,NaN
3.0875,5.18159282732182,5.18159282732182,0.112166715435434,NaN
3.1,5.17770808966005,5.17770808966005,0.114584890441603,NaN
3.1125,5.17382626445922,5.17382626445922,0.115846110641403,NaN
3.125,5.16994734953579,5.16994734953579,0.113385403943247,NaN
3.1375,5.16607134270789,5.16607134270789,0.112534397784409,NaN
3.15,5.16219824179525,5.16219824179525,0.115618942351758,NaN
3.1625,5.15832804461926,5.15832804461926,0.123684495852525,NaN
3.175,5.15446074900293,5.15446074900293,0.127318837572395,NaN
3.1875,5.15059635277091,5.15059635277091,0.128365162580227,NaN
3.2,5.14673485374947,5.14673485374947,0.12095203002611,NaN
3.2125,5.14287624976653,5.14287624976653,0.136925366914907,NaN
3.225,5.13902053865161,5.13902053865161,0.123279056295094,NaN
3.2375,5.13516771823588,5.13516771823588,0.112873899827998,NaN
3.25,5.13131778635212,5.13131778635212,0.108296306203872,NaN
3.2625,5.12747074083476,5.12747074083476,0.102617220295261,NaN
3.275,5.12362657951982,5.12362657951982,0.0991246569733598,NaN
3.2875,5.11978530024497,5.11978530024497,0.102461208515659,NaN
3.3,5.11594690084948,5.11594690084948,0.100055782848913,NaN
3.3125,5.11211137917426,5.11211137917426,0.0908357859184558,NaN
3.325,5.10827873306183,5.10827873306183,0.0892306190532002,NaN
3.3375,5.10444896035632,5.10444896035632,0.0872864268007044,NaN
3.35,5.10062205890348,5.10062205890348,0.0876539400307081,NaN
3.3625,5.09679802655069,5.09679802655069,0.0861939423959567,NaN
3.375,5.09297686114692,5.09297686114692,0.0862174922151223,NaN
3.3875,5.08915856054277,5.08915856054277,0.0862729216133225,NaN
3.4,5.08534312259044,5.08534312259044,0.0864957751478979,NaN
3.4125,5.08153054514376,5.08153054514375,0.0895602489677313,NaN
3.425,5.07772082605813,5.07772082605814,0.0896351984927519,NaN
3.4375,5.07391396319061,5.07391396319061,0.091650465158323,NaN
3.45,5.07010995439983,5.07010995439983,0.0952171287993343,NaN
3.4625,5.06630879754603,5.06630879754603,0.0909555339407873,NaN
3.475,5.06251049049106,5.06251049049106,0.0877006188730712,NaN
3.4875,5.05871503109838,5.05871503109838,0.0856738948367622,NaN
3.5,5.05492241723303,5.05492241723303,0.0904627533192435,NaN
3.5125,5.05113264676168,5.05113264676168,0.0883222102279234,NaN
3.525,5.04734571755257,5.04734571755257,0.0864181487573078,NaN
3.5375,5.04356162747557,5.04356162747557,0.0923690600039927,NaN
3.55,5.03978037440211,5.03978037440211,0.0879951665313286,NaN
3.5625,5.03600195620524,5.03600195620524,0.0882969795005966,NaN
3.575,5.03222637075961,5.03222637075961,0.0881073541965824,NaN
3.5875,5.02845361594145,5.02845361594145,0.0878124311028576,NaN
3.6,5.02468368962858,5.02468368962858,0.0867482705524796,NaN
3.6125,5.02091658970041,5.02091658970041,0.0911478282094766,NaN
3.625,5.01715231403796,5.01715231403796,0.0937062748871054,NaN
3.6375,5.01339086052382,5.01339086052382,0.0907329125509147,NaN
3.65,5.00963222704216,5.00963222704216,0.0879719009864417,NaN
3.6625,5.00587641147877,5.00587641147877,0.087647942693664,NaN
3.675,5.00212341172099,5.00212341172099,0.087333400877864,NaN
3.6875,4.99837322565777,4.99837322565777,0.0892196864424296,NaN
3.7,4.99462585117961,4.99462585117961,0.085909760638359,NaN
3.7125,4.99088128617863,4.99088128617863,0.0876470240566654,NaN
3.725,4.9871395285485,4.9871395285485,0.0855768792200467,NaN
3.7375,4.98340057618449,4.98340057618449,0.0854096192950597,NaN
3.75,4.97966442698343,4.97966442698343,0.0854114449307074,NaN
3.7625,4.97593107884375,4.97593107884375,0.0853578933082002,NaN
3.775,4.97220052966543,4.97220052966543,0.0876278342259654,NaN
3.7875,4.96847277735003,4.96847277735004,0.0920025679857812,NaN
3.8,4.96474781980071,4.96474781980071,0.0942106090226899,NaN
3.8125,4.96102565492216,4.96102565492217,0.0862942320051365,NaN
3.825,4.95730628062068,4.95730628062068,0.0844992076497499,NaN
3.8375,4.95358969480411,4.95358969480411,0.0847995285156489,NaN
3.85,4.94987589538188,4.94987589538188,0.085924764714457,NaN
3.8625,4.94616488026496,4.94616488026497,0.085685253967056,NaN
3.875,4.94245664736593,4.94245664736593,0.0883838347857044,NaN
3.8875,4.93875119459888,4.93875119459888,0.0916431905439587,NaN
3.9,4.93504851987952,4.93504851987952,0.0892296648453076,NaN
3.9125,4.93134862112507,4.93134862112507,0.088533610066981,NaN
3.925,4.92765149625436,4.92765149625436,0.085698735057156,NaN
3.9375,4.92395714318774,4.92395714318774,0.0867383859342778,NaN
3.95,4.92026555984714,4.92026555984715,0.0880705170878565,NaN
3.9625,4.91657674415606,4.91657674415606,0.090517640267106,NaN
3.975,4.91289069403952,4.91289069403952,0.0976577399922221,NaN
3.9875,4.90920740742412,4.90920740742412,0.094217204238708,NaN
4,4.90552688223802,4.90552688223802,0.0907317638311764,NaN
4.0125,4.90184911641092,4.90184911641093,0.0848537661430833,NaN
4.025,4.89817410787408,4.89817410787408,0.0857805297668416,NaN
4.0375,4.89450185456031,4.89450185456031,0.0917190854900434,NaN
4.05,4.89083235440395,4.89083235440395,0.086767561379465,NaN
4.0625,4.88716560534093,4.88716560534093,0.0856320894302748,NaN
4.075,4.88350160530868,4.88350160530869,0.0880554989162298,NaN
4.0875,4.87984035224622,4.87984035224622,0.0898624885675301,NaN
4.1,4.87618184409409,4.87618184409409,0.094781980624736,NaN
4.1125,4.87252607879437,4.87252607879437,0.095173235037921,NaN
4.125,4.8688730542907,4.8688730542907,0.100053007512726,NaN
4.1375,4.86522276852825,4.86522276852825,0.0969932965610881,NaN
4.15,4.86157521945373,4.86157521945373,0.0936862749377217,NaN
4.1625,4.85793040501541,4.85793040501541,0.09848177411318,NaN
4.175,4.85428832316306,4.85428832316306,0.0891150725856379,NaN
4.1875,4.85064897184803,4.85064897184803,0.0868791281117475,NaN
4.2,4.84701234902317,4.84701234902317,0.0819954601311994,NaN
4.2125,4.84337845264288,4.84337845264288,0.0817839879167734,NaN
4.225,4.8397472806631,4.83974728066311,0.0845238221502225,NaN
4.2375,4.8361188310413,4.8361188310413,0.0815210414388662,NaN
4.25,4.83249310173646,4.83249310173646,0.0844831196613267,NaN
4.2625,4.82887009070912,4.82887009070913,0.0818100748821732,NaN
4.275,4.82524979592134,4.82524979592134,0.0816140864731107,NaN
4.2875,4.82163221533669,4.82163221533669,0.0815358595269271,NaN
4.3,4.81801734692029,4.81801734692029,0.0812825005656611,NaN
4.3125,4.81440518863878,4.81440518863878,0.0812104396386383,NaN
4.325,4.81079573846031,4.81079573846031,0.0825914942055414,NaN
4.3375,4.80718899435457,4.80718899435457,0.0844193815040045,NaN
4.35,4.80358495429277,4.80358495429277,0.0820238706454314,NaN
4.3625,4.79998361624763,4.79998361624763,0.0806988742259802,NaN
4.375,4.7963849781934,4.7963849781934,0.081616664867545,NaN
4.3875,4.79278903810584,4.79278903810585,0.0824657177800493,NaN
4.4,4.78919579396225,4.78919579396225,0.0811717103057153,NaN
4.4125,4.78560524374142,4.78560524374142,0.0808630759918537,NaN
4.425,4.78201738542367,4.78201738542367,0.0809410174848861,NaN
4.4375,4.77843221699081,4.77843221699082,0.0804977618846623,NaN
4.45,4.77484973642621,4.77484973642621,0.0827811712620763,NaN
4.4625,4.77126994171471,4.77126994171471,0.0811407936239984,NaN
4.475,4.76769283084268,4.76769283084268,0.080445921280426,NaN
4.4875,4.76411840179799,4.76411840179799,0.0803247945924084,NaN
4.5,4.76054665257003,4.76054665257003,0.0804871395192776,NaN
4.5125,4.75697758114968,4.75697758114968,0.0803590617088482,NaN
4.525,4.75341118552935,4.75341118552935,0.0800579062357681,NaN
4.5375,4.74984746370294,4.74984746370294,0.0820610835926024,NaN
4.55,4.74628641366585,4.74628641366585,0.0829624550634903,NaN
4.5625,4.74272803341499,4.742728033415,0.0811521004984424,NaN
4.575,4.73917232094878,4.73917232094878,0.0830224550777792,NaN
4.5875,4.73561927426713,4.73561927426713,0.0854650710139369,NaN
4.6,4.73206889137144,4.73206889137144,0.085181440146365,NaN
4.6125,4.72852117026462,4.72852117026462,0.0867063984308216,NaN
4.625,4.72497610895109,4.72497610895109,0.0925995324287065,NaN
4.6375,4.72143370543675,4.72143370543675,0.0910457294037815,NaN
4.65,4.71789395772898,4.71789395772899,0.0904832578992822,NaN
4.6625,4.7143568638367,4.7143568638367,0.082230393678786,NaN
4.675,4.71082242177027,4.71082242177027,0.0808084256816434,NaN
4.6875,4.70729062954158,4.70729062954158,0.0791918967045464,NaN
4.7,4.703761485164,4.703761485164,0.083876211535876,NaN
4.7125,4.70023498665237,4.70023498665237,0.0873501672854747,NaN
4.725,4.69671113202305,4.69671113202305,0.0817551508966422,NaN
4.7375,4.69318991929386,4.69318991929386,0.0856354227309745,NaN
4.75,4.68967134648413,4.68967134648413,0.0924198666857954,NaN
4.7625,4.68615541161465,4.68615541161465,0.0870773735910739,NaN
4.775,4.68264211270772,4.68264211270772,0.0975014518106349,NaN
4.7875,4.67913144778709,4.67913144778709,0.0959670887261933,NaN
4.8,4.67562341487803,4.67562341487803,0.0904279057815633,NaN
4.8125,4.67211801200727,4.67211801200727,0.0945424480436127,NaN
4.825,4.668615237203,4.668615237203,0.0984005850357779,NaN
4.8375,4.66511508849494,4.66511508849494,0.106775511034636,NaN
4.85,4.66161756391423,4.66161756391423,0.104861062388368,NaN
4.8625,4.65812266149353,4.65812266149353,0.115116269452534,NaN
4.875,4.65463037926694,4.65463037926694,0.11836109437402,NaN
4.8875,4.65114071527007,4.65114071527007,0.106386615630697,NaN
4.9,4.64765366753997,4.64765366753997,0.108369465451464,NaN
4.9125,4.64416923411518,4.64416923411518,0.108484724630438,NaN
4.925,4.64068741303571,4.64068741303571,0.10737824623386,NaN
4.9375,4.63720820234303,4.63720820234303,0.105328059164413,NaN
4.95,4.63373160008009,4.63373160008009,0.105959355280573,NaN
4.9625,4.63025760429129,4.63025760429129,0.100358795080642,NaN
4.975,4.62678621302252,4.62678621302252,0.0931582242288568,NaN
4.9875,4.62331742432112,4.62331742432112,0.0873680603206416,NaN
5,4.61985123623589,4.61985123623589,0.0803533381686612,NaN
5.0125,4.6163876468171,4.6163876468171,0.0833717610224483,NaN
5.025,4.61292665411648,4.61292665411648,0.0782949523595689,NaN
5.0375,4.60946825618723,4.60946825618723,0.0782790453134493,NaN
5.05,4.60601245108399,4.60601245108399,0.078613040553333,NaN
5.0625,4.60255923686288,4.60255923686288,0.0782966180434796,NaN
5.075,4.59910861158146,4.59910861158146,0.078924882661263,NaN
5.0875,4.59566057329876,4.59566057329876,0.0800764153026383,NaN
5.1,4.59221512007525,4.59221512007525,0.0814158029180969,NaN
5.1125,4.58877224997287,4.58877224997287,0.0891907670246502,NaN
5.125,4.585331961055,4.585331961055,0.0865363160613398,NaN
5.1375,4.58189425138647,4.58189425138647,0.0867055622803877,NaN
5.15,4.57845911903359,4.57845911903359,0.0806139952493399,NaN
5.1625,4.57502656206408,4.57502656206408,0.0853910746267326,NaN
5.175,4.57159657854713,4.57159657854713,0.0976730625175295,NaN
5.1875,4.56816916655338,4.56816916655338,0.0933959467089761,NaN
5.2,4.5647443241549,4.5647443241549,0.0949991963669897,NaN
5.2125,4.56132204942522,4.56132204942523,0.0908232221604668,NaN
5.225,4.55790234043932,4.55790234043933,0.0976029343387835,NaN
5.2375,4.55448519527361,4.55448519527361,0.104150352779808,NaN
5.25,4.55107061200594,4.55107061200594,0.100754151817013,NaN
5.2625,4.54765858871561,4.54765858871561,0.0994732847514078,NaN
5.275,4.54424912348335,4.54424912348335,0.0889341313905044,NaN
5.2875,4.54084221439135,4.54084221439135,0.0851020888331697,NaN
5.3,4.53743785952321,4.53743785952321,0.0843597026479003,NaN
5.3125,4.53403605696399,4.53403605696399,0.0870353300467636,NaN
5.325,4.53063680480016,4.53063680480016,0.0951766527978493,NaN
5.3375,4.52724010111966,4.52724010111967,0.0859738839873499,NaN
5.35,4.52384594401184,4.52384594401184,0.0907779024647712,NaN
5.3625,4.52045433156748,4.52045433156748,0.093832236997581,NaN
5.375,4.5170652618788,4.5170652618788,0.0872023568646761,NaN
5.3875,4.51367873303945,4.51367873303945,0.0841860870455283,NaN
5.4,4.51029474314451,4.51029474314451,0.0846350404337229,NaN
5.4125,4.50691329029047,4.50691329029047,0.0940514864394559,NaN
5.425,4.50353437257529,4.50353437257529,0.0916674012640646,NaN
5.4375,4.5001579880983,4.5001579880983,0.0871555124061423,NaN
5.45,4.4967841349603,4.4967841349603,0.0933151599512422,NaN
5.4625,4.4934128112635,4.4934128112635,0.094326434407399,NaN
5.475,4.49004401511152,4.49004401511152,0.092965404211402,NaN
5.4875,4.48667774460942,4.48667774460942,0.0951183057402239,NaN
5.5,4.48331399786367,4.48331399786367,0.0965752513953354,NaN
5.5125,4.47995277298216,4.47995277298216,0.109775349074213,NaN
5.525,4.4765940680742,4.4765940680742,0.0986380973291107,NaN
5.5375,4.47323788125053,4.47323788125053,0.1000844181214,NaN
5.55,4.46988421062328,4.46988421062328,0.0943870629536138,NaN
5.5625,4.46653305430601,4.46653305430602,0.0935750967187577,NaN
5.575,4.46318441041371,4.46318441041371,0.0942283310345906,NaN
5.5875,4.45983827706276,4.45983827706276,0.0897520802154375,NaN
5.6,4.45649465237095,4.45649465237095,0.0885568309867209,NaN
5.6125,4.45315353445751,4.45315353445751,0.085143594747223,NaN
5.625,4.44981492144304,4.44981492144304,0.0838610073283138,NaN
5.6375,4.44647881144959,4.44647881144959,0.0833969875124401,NaN
5.65,4.44314520260058,4.44314520260058,0.083511141939511,NaN
5.6625,4.43981409302087,4.43981409302087,0.0842966145748197,NaN
5.675,4.4364854808367,4.4364854808367,0.0861723988742406,NaN
5.6875,4.43315936417573,4.43315936417573,0.0903919806986156,NaN
5.7,4.42983574116702,4.42983574116703,0.0824748844342971,NaN
5.7125,4.42651460994104,4.42651460994104,0.0902843423521971,NaN
5.725,4.42319596862963,4.42319596862963,0.0844952169791709,NaN
5.7375,4.41987981536608,4.41987981536608,0.0811857245380158,NaN
5.75,4.41656614828504,4.41656614828504,0.082148438294548,NaN
5.7625,4.41325496552257,4.41325496552258,0.081140161875415,NaN
5.775,4.40994626521614,4.40994626521614,0.0857520364254277,NaN
5.7875,4.4066400455046,4.4066400455046,0.0835032476959417,NaN
5.8,4.4033363045282,4.4033363045282,0.0824240317873253,NaN
5.8125,4.40003504042859,4.40003504042859,0.0803751142400946,NaN
5.825,4.3967362513488,4.3967362513488,0.0802897789280788,NaN
5.8375,4.39343993543327,4.39343993543328,0.0818769626612386,NaN
