seedIndex,conditionIndex,condition,capacityType,lagA,lagB,capacity
10,3,"J=.65, heterogeneous G, detuning",cross_product,3,5,0.0190386391358819
10,3,"J=.65, heterogeneous G, detuning",cross_product,3,6,0.0150620603022187
10,3,"J=.65, heterogeneous G, detuning",cross_product,3,7,0.0135727070051541
10,3,"J=.65, heterogeneous G, detuning",cross_product,3,8,0
10,3,"J=.65, heterogeneous G, detuning",cross_product,3,9,0.00561790671462059
10,3,"J=.65, heterogeneous G, detuning",cross_product,3,10,0.00616331741675646
10,3,"J=.65, heterogeneous G, detuning",cross_product,4,5,0.0208492452778375
10,3,"J=.65, heterogeneous G, detuning",cross_product,4,6,0.0136157174569329
10,3,"J=.65, heterogeneous G, detuning",cross_product,4,7,0.0183585724369312
10,3,"J=.65, heterogeneous G, detuning",cross_product,4,8,0.0134348923767204
10,3,"J=.65, heterogeneous G, detuning",cross_product,4,9,0
10,3,"J=.65, heterogeneous G, detuning",cross_product,4,10,0.00648680942467561
10,3,"J=.65, heterogeneous G, detuning",cross_product,5,6,0.0143187503523104
10,3,"J=.65, heterogeneous G, detuning",cross_product,5,7,0.00638933986521018
10,3,"J=.65, heterogeneous G, detuning",cross_product,5,8,0.0199675050700567
10,3,"J=.65, heterogeneous G, detuning",cross_product,5,9,0.0127475722223918
10,3,"J=.65, heterogeneous G, detuning",cross_product,5,10,0
10,3,"J=.65, heterogeneous G, detuning",cross_product,6,7,0.00891248492833085
10,3,"J=.65, heterogeneous G, detuning",cross_product,6,8,0.00239621250652744
10,3,"J=.65, heterogeneous G, detuning",cross_product,6,9,0.0172142203924802
10,3,"J=.65, heterogeneous G, detuning",cross_product,6,10,0.0101455816551916
10,3,"J=.65, heterogeneous G, detuning",cross_product,7,8,0.00701734298305068
10,3,"J=.65, heterogeneous G, detuning",cross_product,7,9,0.000252271627805944
10,3,"J=.65, heterogeneous G, detuning",cross_product,7,10,0.0146560952407843
10,3,"J=.65, heterogeneous G, detuning",cross_product,8,9,0.00592267037857863
10,3,"J=.65, heterogeneous G, detuning",cross_product,8,10,0.00238133245403338
10,3,"J=.65, heterogeneous G, detuning",cross_product,9,10,0.00668912614194495
1,4,"J=.65, heterogeneous, both",linear,1,0,0.860376801926066
1,4,"J=.65, heterogeneous, both",linear,2,0,0.647450543449015
1,4,"J=.65, heterogeneous, both",linear,3,0,0.583114665145097
1,4,"J=.65, heterogeneous, both",linear,4,0,0.582231789168473
1,4,"J=.65, heterogeneous, both",linear,5,0,0.557214322773446
1,4,"J=.65, heterogeneous, both",linear,6,0,0.555693672122681
1,4,"J=.65, heterogeneous, both",linear,7,0,0.55207336493143
1,4,"J=.65, heterogeneous, both",linear,8,0,0.549689206426399
1,4,"J=.65, heterogeneous, both",linear,9,0,0.546787565186286
1,4,"J=.65, heterogeneous, both",linear,10,0,0.535349626693226
1,4,"J=.65, heterogeneous, both",linear,11,0,0.533230654974736
1,4,"J=.65, heterogeneous, both",linear,12,0,0.523935953171364
1,4,"J=.65, heterogeneous, both",linear,13,0,0.527427148917523
1,4,"J=.65, heterogeneous, both",linear,14,0,0.498274418038558
1,4,"J=.65, heterogeneous, both",linear,15,0,0.50545695865971
1,4,"J=.65, heterogeneous, both",linear,16,0,0.483747773471446
1,4,"J=.65, heterogeneous, both",linear,17,0,0.479536194764162
1,4,"J=.65, heterogeneous, both",linear,18,0,0.47144780784336
1,4,"J=.65, heterogeneous, both",linear,19,0,0.472418947588297
1,4,"J=.65, heterogeneous, both",linear,20,0,0.469807637331432
1,4,"J=.65, heterogeneous, both",quadratic,1,1,0
1,4,"J=.65, heterogeneous, both",quadratic,2,2,0
1,4,"J=.65, heterogeneous, both",quadratic,3,3,0
1,4,"J=.65, heterogeneous, both",quadratic,4,4,0
1,4,"J=.65, heterogeneous, both",quadratic,5,5,0
1,4,"J=.65, heterogeneous, both",quadratic,6,6,0
1,4,"J=.65, heterogeneous, both",quadratic,7,7,0
1,4,"J=.65, heterogeneous, both",quadratic,8,8,0
1,4,"J=.65, heterogeneous, both",quadratic,9,9,0
1,4,"J=.65, heterogeneous, both",quadratic,10,10,0
1,4,"J=.65, heterogeneous, both",cross_product,1,2,0
1,4,"J=.65, heterogeneous, both",cross_product,1,3,0
1,4,"J=.65, heterogeneous, both",cross_product,1,4,0
1,4,"J=.65, heterogeneous, both",cross_product,1,5,0
1,4,"J=.65, heterogeneous, both",cross_product,1,6,0
1,4,"J=.65, heterogeneous, both",cross_product,1,7,0.000118864198170754
1,4,"J=.65, heterogeneous, both",cross_product,1,8,0
1,4,"J=.65, heterogeneous, both",cross_product,1,9,0
1,4,"J=.65, heterogeneous, both",cross_product,1,10,0
1,4,"J=.65, heterogeneous, both",cross_product,2,3,0
1,4,"J=.65, heterogeneous, both",cross_product,2,4,0
1,4,"J=.65, heterogeneous, both",cross_product,2,5,0
1,4,"J=.65, heterogeneous, both",cross_product,2,6,0
1,4,"J=.65, heterogeneous, both",cross_product,2,7,0
1,4,"J=.65, heterogeneous, both",cross_product,2,8,0.000749176415875352
1,4,"J=.65, heterogeneous, both",cross_product,2,9,0.000288294865031014
1,4,"J=.65, heterogeneous, both",cross_product,2,10,0.000161335191482981
1,4,"J=.65, heterogeneous, both",cross_product,3,4,0
1,4,"J=.65, heterogeneous, both",cross_product,3,5,0
1,4,"J=.65, heterogeneous, both",cross_product,3,6,0
1,4,"J=.65, heterogeneous, both",cross_product,3,7,0
1,4,"J=.65, heterogeneous, both",cross_product,3,8,0
1,4,"J=.65, heterogeneous, both",cross_product,3,9,0.00163315865639391
1,4,"J=.65, heterogeneous, both",cross_product,3,10,0.000967715983596906
1,4,"J=.65, heterogeneous, both",cross_product,4,5,0
1,4,"J=.65, heterogeneous, both",cross_product,4,6,0
1,4,"J=.65, heterogeneous, both",cross_product,4,7,0
1,4,"J=.65, heterogeneous, both",cross_product,4,8,0
1,4,"J=.65, heterogeneous, both",cross_product,4,9,0
1,4,"J=.65, heterogeneous, both",cross_product,4,10,0.000811841393577484
1,4,"J=.65, heterogeneous, both",cross_product,5,6,0
1,4,"J=.65, heterogeneous, both",cross_product,5,7,0
1,4,"J=.65, heterogeneous, both",cross_product,5,8,0
1,4,"J=.65, heterogeneous, both",cross_product,5,9,0
1,4,"J=.65, heterogeneous, both",cross_product,5,10,0
1,4,"J=.65, heterogeneous, both",cross_product,6,7,0
1,4,"J=.65, heterogeneous, both",cross_product,6,8,0
1,4,"J=.65, heterogeneous, both",cross_product,6,9,0
1,4,"J=.65, heterogeneous, both",cross_product,6,10,0
1,4,"J=.65, heterogeneous, both",cross_product,7,8,0
1,4,"J=.65, heterogeneous, both",cross_product,7,9,0
1,4,"J=.65, heterogeneous, both",cross_product,7,10,0
1,4,"J=.65, heterogeneous, both",cross_product,8,9,0
1,4,"J=.65, heterogeneous, both",cross_product,8,10,0
1,4,"J=.65, heterogeneous, both",cross_product,9,10,0
2,4,"J=.65, heterogeneous, both",linear,1,0,0.873028017826556
2,4,"J=.65, heterogeneous, both",linear,2,0,0.631389176374763
2,4,"J=.65, heterogeneous, both",linear,3,0,0.573103609314128
2,4,"J=.65, heterogeneous, both",linear,4,0,0.562422849347552
2,4,"J=.65, heterogeneous, both",linear,5,0,0.531636830147304
2,4,"J=.65, heterogeneous, both",linear,6,0,0.537144161430548
2,4,"J=.65, heterogeneous, both",linear,7,0,0.533923282827058
2,4,"J=.65, heterogeneous, both",linear,8,0,0.535586089778031
2,4,"J=.65, heterogeneous, both",linear,9,0,0.527675050553
2,4,"J=.65, heterogeneous, both",linear,10,0,0.523936787144069
2,4,"J=.65, heterogeneous, both",linear,11,0,0.524361416343663
2,4,"J=.65, heterogeneous, both",linear,12,0,0.524156511270357
2,4,"J=.65, heterogeneous, both",linear,13,0,0.522886528608811
2,4,"J=.65, heterogeneous, both",linear,14,0,0.51679891940169
2,4,"J=.65, heterogeneous, both",linear,15,0,0.513071312513772
2,4,"J=.65, heterogeneous, both",linear,16,0,0.495675459824234
2,4,"J=.65, heterogeneous, both",linear,17,0,0.495101252192235
2,4,"J=.65, heterogeneous, both",linear,18,0,0.489392272514096
2,4,"J=.65, heterogeneous, both",linear,19,0,0.491969499335613
2,4,"J=.65, heterogeneous, both",linear,20,0,0.479067883502078
2,4,"J=.65, heterogeneous, both",quadratic,1,1,0
2,4,"J=.65, heterogeneous, both",quadratic,2,2,0
2,4,"J=.65, heterogeneous, both",quadratic,3,3,0
2,4,"J=.65, heterogeneous, both",quadratic,4,4,0
2,4,"J=.65, heterogeneous, both",quadratic,5,5,0
2,4,"J=.65, heterogeneous, both",quadratic,6,6,0
2,4,"J=.65, heterogeneous, both",quadratic,7,7,0
2,4,"J=.65, heterogeneous, both",quadratic,8,8,0
2,4,"J=.65, heterogeneous, both",quadratic,9,9,0
2,4,"J=.65, heterogeneous, both",quadratic,10,10,0
2,4,"J=.65, heterogeneous, both",cross_product,1,2,0
2,4,"J=.65, heterogeneous, both",cross_product,1,3,0
2,4,"J=.65, heterogeneous, both",cross_product,1,4,0
2,4,"J=.65, heterogeneous, both",cross_product,1,5,0
2,4,"J=.65, heterogeneous, both",cross_product,1,6,0
2,4,"J=.65, heterogeneous, both",cross_product,1,7,0
2,4,"J=.65, heterogeneous, both",cross_product,1,8,0
2,4,"J=.65, heterogeneous, both",cross_product,1,9,0
2,4,"J=.65, heterogeneous, both",cross_product,1,10,0
2,4,"J=.65, heterogeneous, both",cross_product,2,3,0
2,4,"J=.65, heterogeneous, both",cross_product,2,4,0
2,4,"J=.65, heterogeneous, both",cross_product,2,5,0
2,4,"J=.65, heterogeneous, both",cross_product,2,6,0
2,4,"J=.65, heterogeneous, both",cross_product,2,7,0
2,4,"J=.65, heterogeneous, both",cross_product,2,8,0
2,4,"J=.65, heterogeneous, both",cross_product,2,9,0
2,4,"J=.65, heterogeneous, both",cross_product,2,10,0
2,4,"J=.65, heterogeneous, both",cross_product,3,4,0
2,4,"J=.65, heterogeneous, both",cross_product,3,5,0
2,4,"J=.65, heterogeneous, both",cross_product,3,6,0
2,4,"J=.65, heterogeneous, both",cross_product,3,7,0
2,4,"J=.65, heterogeneous, both",cross_product,3,8,0
2,4,"J=.65, heterogeneous, both",cross_product,3,9,0.000682000314288778
2,4,"J=.65, heterogeneous, both",cross_product,3,10,0
2,4,"J=.65, heterogeneous, both",cross_product,4,5,0
2,4,"J=.65, heterogeneous, both",cross_product,4,6,0
2,4,"J=.65, heterogeneous, both",cross_product,4,7,0
2,4,"J=.65, heterogeneous, both",cross_product,4,8,0
2,4,"J=.65, heterogeneous, both",cross_product,4,9,0
2,4,"J=.65, heterogeneous, both",cross_product,4,10,0.000202169771414518
2,4,"J=.65, heterogeneous, both",cross_product,5,6,0
2,4,"J=.65, heterogeneous, both",cross_product,5,7,0
2,4,"J=.65, heterogeneous, both",cross_product,5,8,0
2,4,"J=.65, heterogeneous, both",cross_product,5,9,0
2,4,"J=.65, heterogeneous, both",cross_product,5,10,0
2,4,"J=.65, heterogeneous, both",cross_product,6,7,0
2,4,"J=.65, heterogeneous, both",cross_product,6,8,0
2,4,"J=.65, heterogeneous, both",cross_product,6,9,0
2,4,"J=.65, heterogeneous, both",cross_product,6,10,0
2,4,"J=.65, heterogeneous, both",cross_product,7,8,0
2,4,"J=.65, heterogeneous, both",cross_product,7,9,0
2,4,"J=.65, heterogeneous, both",cross_product,7,10,0
2,4,"J=.65, heterogeneous, both",cross_product,8,9,0
2,4,"J=.65, heterogeneous, both",cross_product,8,10,0
2,4,"J=.65, heterogeneous, both",cross_product,9,10,0
3,4,"J=.65, heterogeneous, both",linear,1,0,0.789938834521338
3,4,"J=.65, heterogeneous, both",linear,2,0,0.600345396321287
3,4,"J=.65, heterogeneous, both",linear,3,0,0.580492543026299
3,4,"J=.65, heterogeneous, both",linear,4,0,0.56141188385342
3,4,"J=.65, heterogeneous, both",linear,5,0,0.551636515172005
3,4,"J=.65, heterogeneous, both",linear,6,0,0.55074041189407
3,4,"J=.65, heterogeneous, both",linear,7,0,0.546151652922288
3,4,"J=.65, heterogeneous, both",linear,8,0,0.540935508948966
3,4,"J=.65, heterogeneous, both",linear,9,0,0.536358914338433
3,4,"J=.65, heterogeneous, both",linear,10,0,0.523242937698447
3,4,"J=.65, heterogeneous, both",linear,11,0,0.521886297267394
3,4,"J=.65, heterogeneous, both",linear,12,0,0.503814502445441
3,4,"J=.65, heterogeneous, both",linear,13,0,0.503528475939139
3,4,"J=.65, heterogeneous, both",linear,14,0,0.492579632052407
3,4,"J=.65, heterogeneous, both",linear,15,0,0.484558022823184
3,4,"J=.65, heterogeneous, both",linear,16,0,0.476748393886572
3,4,"J=.65, heterogeneous, both",linear,17,0,0.472390601626898
3,4,"J=.65, heterogeneous, both",linear,18,0,0.470975682734527
3,4,"J=.65, heterogeneous, both",linear,19,0,0.458899556292575
3,4,"J=.65, heterogeneous, both",linear,20,0,0.460449409052176
3,4,"J=.65, heterogeneous, both",quadratic,1,1,0.00545140820633416
3,4,"J=.65, heterogeneous, both",quadratic,2,2,0.0061954570786853
3,4,"J=.65, heterogeneous, both",quadratic,3,3,0.00657113735513404
3,4,"J=.65, heterogeneous, both",quadratic,4,4,0.00560069568142085
3,4,"J=.65, heterogeneous, both",quadratic,5,5,0.002819419787775
3,4,"J=.65, heterogeneous, both",quadratic,6,6,0.000741945550691847
3,4,"J=.65, heterogeneous, both",quadratic,7,7,0.000383787658864265
3,4,"J=.65, heterogeneous, both",quadratic,8,8,7.51241020839899e-05
3,4,"J=.65, heterogeneous, both",quadratic,9,9,9.34134881017679e-05
3,4,"J=.65, heterogeneous, both",quadratic,10,10,0.000389243953922258
3,4,"J=.65, heterogeneous, both",cross_product,1,2,0.00741665647096845
3,4,"J=.65, heterogeneous, both",cross_product,1,3,0.00895743707050045
3,4,"J=.65, heterogeneous, both",cross_product,1,4,0
3,4,"J=.65, heterogeneous, both",cross_product,1,5,0.00432875210121786
3,4,"J=.65, heterogeneous, both",cross_product,1,6,0.00138050302617332
3,4,"J=.65, heterogeneous, both",cross_product,1,7,0
3,4,"J=.65, heterogeneous, both",cross_product,1,8,0
3,4,"J=.65, heterogeneous, both",cross_product,1,9,0
3,4,"J=.65, heterogeneous, both",cross_product,1,10,0
3,4,"J=.65, heterogeneous, both",cross_product,2,3,0.00992594434026761
3,4,"J=.65, heterogeneous, both",cross_product,2,4,0.0119623955011641
3,4,"J=.65, heterogeneous, both",cross_product,2,5,0.000501986690996437
3,4,"J=.65, heterogeneous, both",cross_product,2,6,0.00421462713829557
3,4,"J=.65, heterogeneous, both",cross_product,2,7,0.00165592951877702
3,4,"J=.65, heterogeneous, both",cross_product,2,8,0
3,4,"J=.65, heterogeneous, both",cross_product,2,9,0
3,4,"J=.65, heterogeneous, both",cross_product,2,10,0
3,4,"J=.65, heterogeneous, both",cross_product,3,4,0.0115915700480098
3,4,"J=.65, heterogeneous, both",cross_product,3,5,0.0123113745867426
3,4,"J=.65, heterogeneous, both",cross_product,3,6,2.49260787004157e-05
3,4,"J=.65, heterogeneous, both",cross_product,3,7,0.00499531973771983
3,4,"J=.65, heterogeneous, both",cross_product,3,8,0.0018075644125406
3,4,"J=.65, heterogeneous, both",cross_product,3,9,0
3,4,"J=.65, heterogeneous, both",cross_product,3,10,0
3,4,"J=.65, heterogeneous, both",cross_product,4,5,0.0124268847786669
3,4,"J=.65, heterogeneous, both",cross_product,4,6,0.0120735282843928
3,4,"J=.65, heterogeneous, both",cross_product,4,7,0.00132926304821634
3,4,"J=.65, heterogeneous, both",cross_product,4,8,0.00434926644676048
3,4,"J=.65, heterogeneous, both",cross_product,4,9,0.00148734080075941
3,4,"J=.65, heterogeneous, both",cross_product,4,10,0
3,4,"J=.65, heterogeneous, both",cross_product,5,6,0.0125772070070599
3,4,"J=.65, heterogeneous, both",cross_product,5,7,0.00734771147922619
3,4,"J=.65, heterogeneous, both",cross_product,5,8,0
3,4,"J=.65, heterogeneous, both",cross_product,5,9,0.00459134692557583
3,4,"J=.65, heterogeneous, both",cross_product,5,10,0.00254404682132681
3,4,"J=.65, heterogeneous, both",cross_product,6,7,0.0109972669442774
3,4,"J=.65, heterogeneous, both",cross_product,6,8,0.00322085247517778
3,4,"J=.65, heterogeneous, both",cross_product,6,9,0
3,4,"J=.65, heterogeneous, both",cross_product,6,10,0.00434374444511798
3,4,"J=.65, heterogeneous, both",cross_product,7,8,0.00856535951713266
3,4,"J=.65, heterogeneous, both",cross_product,7,9,0.00471404385463281
3,4,"J=.65, heterogeneous, both",cross_product,7,10,0.000162406410083027
3,4,"J=.65, heterogeneous, both",cross_product,8,9,0.00606158200478379
3,4,"J=.65, heterogeneous, both",cross_product,8,10,0.00410258340623337
3,4,"J=.65, heterogeneous, both",cross_product,9,10,0.00517948068583041
4,4,"J=.65, heterogeneous, both",linear,1,0,0.740929795214387
4,4,"J=.65, heterogeneous, both",linear,2,0,0.582537697450896
4,4,"J=.65, heterogeneous, both",linear,3,0,0.584925687122192
4,4,"J=.65, heterogeneous, both",linear,4,0,0.55198911016743
4,4,"J=.65, heterogeneous, both",linear,5,0,0.552184325016951
4,4,"J=.65, heterogeneous, both",linear,6,0,0.549372033319922
4,4,"J=.65, heterogeneous, both",linear,7,0,0.548230453577258
4,4,"J=.65, heterogeneous, both",linear,8,0,0.546281961383692
4,4,"J=.65, heterogeneous, both",linear,9,0,0.543047318152173
4,4,"J=.65, heterogeneous, both",linear,10,0,0.539600966224796
4,4,"J=.65, heterogeneous, both",linear,11,0,0.536560834515724
4,4,"J=.65, heterogeneous, both",linear,12,0,0.534828221974206
4,4,"J=.65, heterogeneous, both",linear,13,0,0.530182691132765
4,4,"J=.65, heterogeneous, both",linear,14,0,0.523913516059997
4,4,"J=.65, heterogeneous, both",linear,15,0,0.510457387285873
4,4,"J=.65, heterogeneous, both",linear,16,0,0.492916182385494
4,4,"J=.65, heterogeneous, both",linear,17,0,0.489003202952205
4,4,"J=.65, heterogeneous, both",linear,18,0,0.471319977319919
4,4,"J=.65, heterogeneous, both",linear,19,0,0.473167971807776
4,4,"J=.65, heterogeneous, both",linear,20,0,0.448508395083672
4,4,"J=.65, heterogeneous, both",quadratic,1,1,0
4,4,"J=.65, heterogeneous, both",quadratic,2,2,0
4,4,"J=.65, heterogeneous, both",quadratic,3,3,0.00107007565058792
4,4,"J=.65, heterogeneous, both",quadratic,4,4,0.00190247708102342
4,4,"J=.65, heterogeneous, both",quadratic,5,5,0.00130998287904605
4,4,"J=.65, heterogeneous, both",quadratic,6,6,0.00142122381097887
4,4,"J=.65, heterogeneous, both",quadratic,7,7,0.00233658738002707
4,4,"J=.65, heterogeneous, both",quadratic,8,8,0.000735487895265341
4,4,"J=.65, heterogeneous, both",quadratic,9,9,0.000744980847534271
4,4,"J=.65, heterogeneous, both",quadratic,10,10,0.000891227405783845
4,4,"J=.65, heterogeneous, both",cross_product,1,2,0
4,4,"J=.65, heterogeneous, both",cross_product,1,3,0.000272436719286784
4,4,"J=.65, heterogeneous, both",cross_product,1,4,0.0060215697484014
4,4,"J=.65, heterogeneous, both",cross_product,1,5,0.000343712743887337
4,4,"J=.65, heterogeneous, both",cross_product,1,6,0.00405507324438514
4,4,"J=.65, heterogeneous, both",cross_product,1,7,0.000921638353566512
4,4,"J=.65, heterogeneous, both",cross_product,1,8,0
4,4,"J=.65, heterogeneous, both",cross_product,1,9,0.00224548036766148
4,4,"J=.65, heterogeneous, both",cross_product,1,10,0
4,4,"J=.65, heterogeneous, both",cross_product,2,3,8.23544148865762e-05
4,4,"J=.65, heterogeneous, both",cross_product,2,4,0.00128644552637225
4,4,"J=.65, heterogeneous, both",cross_product,2,5,0.00769341885943886
4,4,"J=.65, heterogeneous, both",cross_product,2,6,0.00118744045679919
4,4,"J=.65, heterogeneous, both",cross_product,2,7,0.00375729867149444
4,4,"J=.65, heterogeneous, both",cross_product,2,8,0
4,4,"J=.65, heterogeneous, both",cross_product,2,9,0
4,4,"J=.65, heterogeneous, both",cross_product,2,10,0.00221862249097737
4,4,"J=.65, heterogeneous, both",cross_product,3,4,0.00116297694287582
4,4,"J=.65, heterogeneous, both",cross_product,3,5,0.00119841129056952
4,4,"J=.65, heterogeneous, both",cross_product,3,6,0.00836568378248892
4,4,"J=.65, heterogeneous, both",cross_product,3,7,0.00173242050520694
4,4,"J=.65, heterogeneous, both",cross_product,3,8,0.00386699000080759
4,4,"J=.65, heterogeneous, both",cross_product,3,9,0
4,4,"J=.65, heterogeneous, both",cross_product,3,10,0
4,4,"J=.65, heterogeneous, both",cross_product,4,5,0.00107352222965107
4,4,"J=.65, heterogeneous, both",cross_product,4,6,0.000947692586728222
4,4,"J=.65, heterogeneous, both",cross_product,4,7,0.00801504712598833
4,4,"J=.65, heterogeneous, both",cross_product,4,8,0.00156967546940845
4,4,"J=.65, heterogeneous, both",cross_product,4,9,0.00328257466258974
4,4,"J=.65, heterogeneous, both",cross_product,4,10,0
4,4,"J=.65, heterogeneous, both",cross_product,5,6,0.000141849291665497
4,4,"J=.65, heterogeneous, both",cross_product,5,7,0.00074649900975754
4,4,"J=.65, heterogeneous, both",cross_product,5,8,0.00608100382999122
4,4,"J=.65, heterogeneous, both",cross_product,5,9,0.00114507774508477
4,4,"J=.65, heterogeneous, both",cross_product,5,10,0.00339831641783483
4,4,"J=.65, heterogeneous, both",cross_product,6,7,0.000100602706747943
4,4,"J=.65, heterogeneous, both",cross_product,6,8,0.000310632021212065
4,4,"J=.65, heterogeneous, both",cross_product,6,9,0.00494198930890521
4,4,"J=.65, heterogeneous, both",cross_product,6,10,0.00140040676048192
4,4,"J=.65, heterogeneous, both",cross_product,7,8,0
4,4,"J=.65, heterogeneous, both",cross_product,7,9,0
4,4,"J=.65, heterogeneous, both",cross_product,7,10,0.00427314339387774
4,4,"J=.65, heterogeneous, both",cross_product,8,9,5.85315597823044e-06
4,4,"J=.65, heterogeneous, both",cross_product,8,10,0
4,4,"J=.65, heterogeneous, both",cross_product,9,10,0.00139848967377143
5,4,"J=.65, heterogeneous, both",linear,1,0,0.865166188118818
5,4,"J=.65, heterogeneous, both",linear,2,0,0.646900834696787
5,4,"J=.65, heterogeneous, both",linear,3,0,0.580317322855427
5,4,"J=.65, heterogeneous, both",linear,4,0,0.581631416916657
5,4,"J=.65, heterogeneous, both",linear,5,0,0.569462809593838
5,4,"J=.65, heterogeneous, both",linear,6,0,0.566787934343331
5,4,"J=.65, heterogeneous, both",linear,7,0,0.565165416432912
5,4,"J=.65, heterogeneous, both",linear,8,0,0.551305976379894
5,4,"J=.65, heterogeneous, both",linear,9,0,0.553025278065776
5,4,"J=.65, heterogeneous, both",linear,10,0,0.529231203199678
5,4,"J=.65, heterogeneous, both",linear,11,0,0.529243358273336
5,4,"J=.65, heterogeneous, both",linear,12,0,0.517451109335736
5,4,"J=.65, heterogeneous, both",linear,13,0,0.518464621953711
5,4,"J=.65, heterogeneous, both",linear,14,0,0.507732117036663
5,4,"J=.65, heterogeneous, both",linear,15,0,0.510012015417969
5,4,"J=.65, heterogeneous, both",linear,16,0,0.475595520614746
5,4,"J=.65, heterogeneous, both",linear,17,0,0.4791868193654
5,4,"J=.65, heterogeneous, both",linear,18,0,0.459426596100037
5,4,"J=.65, heterogeneous, both",linear,19,0,0.45451973625411
5,4,"J=.65, heterogeneous, both",linear,20,0,0.45137892163829
5,4,"J=.65, heterogeneous, both",quadratic,1,1,0.0018136716218361
5,4,"J=.65, heterogeneous, both",quadratic,2,2,0.00299417297562565
5,4,"J=.65, heterogeneous, both",quadratic,3,3,0.0035831231820429
5,4,"J=.65, heterogeneous, both",quadratic,4,4,0.00311407860677171
5,4,"J=.65, heterogeneous, both",quadratic,5,5,0.00311177124588036
5,4,"J=.65, heterogeneous, both",quadratic,6,6,0.00130806180658405
5,4,"J=.65, heterogeneous, both",quadratic,7,7,0.00114236720593863
5,4,"J=.65, heterogeneous, both",quadratic,8,8,0
5,4,"J=.65, heterogeneous, both",quadratic,9,9,0
5,4,"J=.65, heterogeneous, both",quadratic,10,10,0
5,4,"J=.65, heterogeneous, both",cross_product,1,2,0.011171672880222
5,4,"J=.65, heterogeneous, both",cross_product,1,3,0
5,4,"J=.65, heterogeneous, both",cross_product,1,4,0.00190955609230425
5,4,"J=.65, heterogeneous, both",cross_product,1,5,0.00544539693545198
5,4,"J=.65, heterogeneous, both",cross_product,1,6,0
5,4,"J=.65, heterogeneous, both",cross_product,1,7,0.00104074059495307
5,4,"J=.65, heterogeneous, both",cross_product,1,8,0.00292983884483733
5,4,"J=.65, heterogeneous, both",cross_product,1,9,0
5,4,"J=.65, heterogeneous, both",cross_product,1,10,0.00175246722769595
5,4,"J=.65, heterogeneous, both",cross_product,2,3,0.00500816852678898
5,4,"J=.65, heterogeneous, both",cross_product,2,4,0.00344967022993459
5,4,"J=.65, heterogeneous, both",cross_product,2,5,0.00232891976913696
5,4,"J=.65, heterogeneous, both",cross_product,2,6,0.0037604216775069
5,4,"J=.65, heterogeneous, both",cross_product,2,7,0
5,4,"J=.65, heterogeneous, both",cross_product,2,8,0.0022382416725043
5,4,"J=.65, heterogeneous, both",cross_product,2,9,0.00484584032900204
5,4,"J=.65, heterogeneous, both",cross_product,2,10,0.00107981983663963
5,4,"J=.65, heterogeneous, both",cross_product,3,4,0.00561078931041903
5,4,"J=.65, heterogeneous, both",cross_product,3,5,0.0034859492645718
5,4,"J=.65, heterogeneous, both",cross_product,3,6,0.00940492531810089
5,4,"J=.65, heterogeneous, both",cross_product,3,7,0.0109998759340707
5,4,"J=.65, heterogeneous, both",cross_product,3,8,0
5,4,"J=.65, heterogeneous, both",cross_product,3,9,0
5,4,"J=.65, heterogeneous, both",cross_product,3,10,0.00407107477421031
5,4,"J=.65, heterogeneous, both",cross_product,4,5,0.020620745096002
5,4,"J=.65, heterogeneous, both",cross_product,4,6,0.00278821438731991
5,4,"J=.65, heterogeneous, both",cross_product,4,7,0.0103458761988999
5,4,"J=.65, heterogeneous, both",cross_product,4,8,0.0161172225856173
5,4,"J=.65, heterogeneous, both",cross_product,4,9,0.000977515010643693
5,4,"J=.65, heterogeneous, both",cross_product,4,10,0
5,4,"J=.65, heterogeneous, both",cross_product,5,6,0.0248129977021992
5,4,"J=.65, heterogeneous, both",cross_product,5,7,0.00385663793469448
5,4,"J=.65, heterogeneous, both",cross_product,5,8,0.00400669265183917
5,4,"J=.65, heterogeneous, both",cross_product,5,9,0.00756482177855344
5,4,"J=.65, heterogeneous, both",cross_product,5,10,0
5,4,"J=.65, heterogeneous, both",cross_product,6,7,0.00903486023019662
5,4,"J=.65, heterogeneous, both",cross_product,6,8,0.00331839558025426
5,4,"J=.65, heterogeneous, both",cross_product,6,9,0.00222053744779083
5,4,"J=.65, heterogeneous, both",cross_product,6,10,0
5,4,"J=.65, heterogeneous, both",cross_product,7,8,9.54931396024428e-06
5,4,"J=.65, heterogeneous, both",cross_product,7,9,0
5,4,"J=.65, heterogeneous, both",cross_product,7,10,0.00424107136351093
5,4,"J=.65, heterogeneous, both",cross_product,8,9,0.00552070608616084
5,4,"J=.65, heterogeneous, both",cross_product,8,10,0
5,4,"J=.65, heterogeneous, both",cross_product,9,10,0.0105577134254948
6,4,"J=.65, heterogeneous, both",linear,1,0,0.762835053066516
6,4,"J=.65, heterogeneous, both",linear,2,0,0.605037518362493
6,4,"J=.65, heterogeneous, both",linear,3,0,0.578852036342164
6,4,"J=.65, heterogeneous, both",linear,4,0,0.573694892537251
6,4,"J=.65, heterogeneous, both",linear,5,0,0.567003779447162
6,4,"J=.65, heterogeneous, both",linear,6,0,0.564140839180127
6,4,"J=.65, heterogeneous, both",linear,7,0,0.559847858039485
6,4,"J=.65, heterogeneous, both",linear,8,0,0.547253766196854
6,4,"J=.65, heterogeneous, both",linear,9,0,0.541443355941238
