caseLabel,featureMode,variant,K,J,nPC,tapDelays,readoutCoefficients,valNRMSE,testNRMSE,R2true,lambdaBest,lockedIndex
K+0_J0,linear_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.305735231197477,0.311489467664875,0.902974311533853,0.00464158883361278,18
K+0_J0,linear_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.305255935803113,0.310793982875151,0.903407100208601,0.01,18
K+0_J0,linear_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.303443219741225,0.30839769733006,0.904890860281517,0.0464158883361278,18
K+0_J0,linear_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.30316881062879,0.309369677850746,0.904290402426525,21.5443469003188,18
K+0_J0,linear_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.30276167431488,0.314755286634921,0.900929109535369,1000,18
K+0_J0,number_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.356121960408892,0.368071274537823,0.864523536860103,1e-06,18
K+0_J0,number_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.32981239615895,0.347617187265931,0.879162291117322,4.64158883361278e-05,18
K+0_J0,number_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.308918913029763,0.324408530547886,0.894759105307761,0.0001,18
K+0_J0,number_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.309419989330089,0.31819376905049,0.898752725337444,0.000464158883361278,18
K+0_J0,number_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.305664519286108,0.321462307717453,0.89666198471697,0.0001,18
K+0_J0,number_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.302583591470078,0.314975684750515,0.900790318015944,4.64158883361278,18
K+0_J0,number_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.300561248968951,0.529961480926012,0.719140828734709,464.158883361278,18
K+0_J0.65,linear_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.384061191206714,0.390806497871031,0.84727028122178,0.000464158883361278,18
K+0_J0.65,linear_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.356759230388261,0.369375992431755,0.863561376215056,0.001,18
K+0_J0.65,linear_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.278710321926109,0.291119150724599,0.915249640081388,1e-06,18
K+0_J0.65,linear_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.269152731549949,0.283130513847375,0.919837112128522,0.0001,18
K+0_J0.65,linear_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.255290993408685,0.264744201486367,0.929910507779346,0.0001,18
K+0_J0.65,linear_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.246111636060267,0.252736227041247,0.936124399540955,2.15443469003188,18
K+0_J0.65,linear_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.248215073319078,0.253542448948171,0.935716226581364,21.5443469003188,18
K+0_J0.65,number_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.39528823277847,0.401929833019427,0.838452409328975,1e-06,18
K+0_J0.65,number_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.375164291528398,0.379521910551347,0.855963119411455,0.01,18
K+0_J0.65,number_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.350617250905658,0.356326987872368,0.873031077713805,0.00215443469003188,18
K+0_J0.65,number_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.330174797485461,0.33820036931537,0.885620510194947,0.001,18
K+0_J0.65,number_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.289499062991437,0.304395695257964,0.90734326070842,0.000215443469003188,18
K+0_J0.65,number_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.247156774375746,0.253230853675844,0.935874134746603,2.15443469003189e-06,18
K+0_J0.65,number_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.245887868711056,0.251176365070278,0.936910433630082,100,18
K+0_J0,linear_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.3986206256734,0.38998492416328,0.847911758925361,0.000464158883361278,19
K+0_J0,linear_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.345851690598246,0.339229017673386,0.88492367356835,0.000464158883361278,19
K+0_J0,linear_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.331365383956607,0.322677809984837,0.895879030943389,0.00464158883361278,19
K+0_J0,linear_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.331630652452536,0.32109338845045,0.896899035893408,0.01,19
K+0_J0,linear_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.325284305322071,0.317283635352787,0.899331094737319,0.0464158883361278,19
K+0_J0,linear_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.323841427228667,0.313203185581146,0.901903764541822,21.5443469003188,19
K+0_J0,linear_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.329633656389825,0.319704739048204,0.89778887983012,1000,19
K+0_J0,number_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.377873088347401,0.36802015937498,0.864561162293615,1e-06,19
K+0_J0,number_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.342842461989814,0.331267077545528,0.890262123334445,4.64158883361278e-05,19
K+0_J0,number_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.332381357961148,0.318611605448595,0.898486644873469,0.0001,19
K+0_J0,number_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.332910206179365,0.313289738269701,0.901849539894902,0.000464158883361278,19
K+0_J0,number_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.334438500488719,0.312468500102123,0.90236343644393,0.0001,19
K+0_J0,number_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.334429040151638,0.310344641403741,0.903686203551983,4.64158883361278,19
K+0_J0,number_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.332319018778348,0.313319357799858,0.901830980027885,464.158883361278,19
K+0_J0.65,linear_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.396913226068396,0.384267761593287,0.852338287400085,0.000464158883361278,19
K+0_J0.65,linear_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.377843894162198,0.368309479820918,0.864348127074045,0.001,19
K+0_J0.65,linear_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.306368741711123,0.293373381288376,0.913932059151425,1e-06,19
K+0_J0.65,linear_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.286180808552037,0.275661659452618,0.924010649507829,0.0001,19
K+0_J0.65,linear_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.273298456090192,0.262244781730753,0.93122767445499,0.0001,19
K+0_J0.65,linear_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.272238015539751,0.259901121514694,0.932451407035404,2.15443469003188,19
K+0_J0.65,linear_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.274711673413764,0.263026772889145,0.930816916743522,21.5443469003188,19
K+0_J0.65,number_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.431567176168407,0.409704969356587,0.832141838084518,1e-06,19
K+0_J0.65,number_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.395197853776974,0.371625671397365,0.861894360358458,0.01,19
K+0_J0.65,number_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.367868826422956,0.341359554698033,0.88347365441636,0.00215443469003188,19
K+0_J0.65,number_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.342722528536398,0.321832386767458,0.896423914827561,0.001,19
K+0_J0.65,number_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.306570771997812,0.290511931562588,0.915602817619774,0.000215443469003188,19
K+0_J0.65,number_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.299760213046208,0.259410681097922,0.932706098532312,2.15443469003189e-06,19
K+0_J0.65,number_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.29214721314677,0.25727387829783,0.933810151545593,100,19
K+0_J0,linear_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.397974635169537,0.37247569323943,0.861261857945806,0.000464158883361278,20
K+0_J0,linear_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.380485212800383,0.356360934565033,0.873006884315936,0.000464158883361278,20
K+0_J0,linear_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.322511842944738,0.31179807468964,0.902781960619834,0.00464158883361278,20
K+0_J0,linear_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.317914303707666,0.30534280477631,0.906765771571336,0.01,20
K+0_J0,linear_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.313860536700393,0.29952114838571,0.910287081669705,0.0464158883361278,20
K+0_J0,linear_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.30860775752296,0.294301635952722,0.913386547075551,21.5443469003188,20
K+0_J0,linear_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.31626464848718,0.294315674289417,0.913378283867566,1000,20
K+0_J0,number_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.363035041574129,0.346741203809226,0.879770537580929,1e-06,20
K+0_J0,number_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.331835346057608,0.32093462195802,0.897000968428663,4.64158883361278e-05,20
K+0_J0,number_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.318361279533668,0.309789920254012,0.904030205309013,0.0001,20
K+0_J0,number_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.316658948366369,0.306530741299078,0.906038904638638,0.000464158883361278,20
K+0_J0,number_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.310669601959255,0.299218227567652,0.910468452291273,0.0001,20
K+0_J0,number_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.306572535189517,0.294219629246557,0.913434809766018,4.64158883361278,20
K+0_J0,number_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.3138832375291,0.294370348523375,0.913346097910227,464.158883361278,20
K+0_J0.65,linear_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.391917203773609,0.365341581838553,0.866525528579704,0.000464158883361278,20
K+0_J0.65,linear_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.373547783686688,0.344661896279849,0.881208177252779,0.001,20
K+0_J0.65,linear_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.313518116520159,0.287056848799309,0.91759836555741,1e-06,20
K+0_J0.65,linear_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.297069772879591,0.27758255075323,0.922947927517331,0.0001,20
K+0_J0.65,linear_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.276902519837277,0.258629416911282,0.93311082470813,0.0001,20
K+0_J0.65,linear_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.272880093268148,0.253915714522427,0.935526809918565,2.15443469003188,20
K+0_J0.65,linear_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.276743658207474,0.252709764003256,0.936137775177419,21.5443469003188,20
K+0_J0.65,number_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.389691826494624,0.37243076506024,0.861295325236644,1e-06,20
K+0_J0.65,number_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.375739690185608,0.354841359185768,0.874087609811197,0.01,20
K+0_J0.65,number_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.349847026213832,0.326347992588411,0.893496987733514,0.00215443469003188,20
K+0_J0.65,number_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.335451052749899,0.310058913341946,0.903863470257212,0.001,20
K+0_J0.65,number_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.28884190380933,0.269993759254814,0.927103369963454,0.000215443469003188,20
K+0_J0.65,number_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.265598576097409,0.250719570920102,0.93713969675764,2.15443469003189e-06,20
K+0_J0.65,number_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.262574808784265,0.245729707144628,0.939616911026615,100,20
K+0_J0,linear_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.375060303224037,0.364312205259012,0.867276617099315,0.000464158883361278,21
K+0_J0,linear_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.355129183217468,0.34448047996926,0.881333198920148,0.000464158883361278,21
K+0_J0,linear_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.319442802816377,0.309586395349012,0.904156263814806,0.00464158883361278,21
K+0_J0,linear_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.315709015036758,0.310715973735434,0.903455583665641,0.01,21
K+0_J0,linear_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.313286200293924,0.308385847061424,0.904898169332208,0.0464158883361278,21
K+0_J0,linear_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.31086045310235,0.307117331672564,0.905678944586324,21.5443469003188,21
K+0_J0,linear_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.314021921326263,0.311777245838931,0.902794948977091,1000,21
K+0_J0,number_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.357983559729913,0.349097536530631,0.878130909988245,1e-06,21
K+0_J0,number_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.332336333422607,0.323801502982683,0.895152586666155,4.64158883361278e-05,21
K+0_J0,number_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.320975354221922,0.313665904523604,0.901613700339389,0.0001,21
K+0_J0,number_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.32054194279034,0.311325580154273,0.903076383141605,0.000464158883361278,21
K+0_J0,number_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.316390036706066,0.309057449092797,0.904483493160253,0.0001,21
K+0_J0,number_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.313598736270709,0.307185026829597,0.9056373592917,4.64158883361278,21
K+0_J0,number_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.314520289673337,0.311954180587524,0.902684589213967,464.158883361278,21
K+0_J0.65,linear_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.384094536868541,0.381371102280588,0.854556082345289,0.000464158883361278,21
K+0_J0.65,linear_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.338097404701434,0.336425433881206,0.886817927437842,0.001,21
K+0_J0.65,linear_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.293593623550515,0.290488954089485,0.915616167551997,1e-06,21
K+0_J0.65,linear_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.28087900914195,0.273732963745506,0.925070264559102,0.0001,21
K+0_J0.65,linear_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.271315096675373,0.262245095739223,0.931227509760726,0.0001,21
K+0_J0.65,linear_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.265475684320147,0.258122196388686,0.933372931731481,2.15443469003188,21
K+0_J0.65,linear_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.271286589259594,0.261763090230509,0.931480084592974,21.5443469003188,21
K+0_J0.65,number_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.435150897929834,0.427086937972996,0.81759674741285,1e-06,21
K+0_J0.65,number_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.380473128615259,0.364338139125865,0.867257720378302,0.01,21
K+0_J0.65,number_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.348861149283112,0.334800599174781,0.887908558792208,0.00215443469003188,21
K+0_J0.65,number_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.337834379504729,0.325547294672494,0.89401895893142,0.001,21
K+0_J0.65,number_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.314203836687135,0.304157926900174,0.907487955503789,0.000215443469003188,21
K+0_J0.65,number_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.276074783660433,0.270655929737686,0.926745367697829,2.15443469003189e-06,21
K+0_J0.65,number_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.275923050966499,0.266355966787623,0.929054498956631,100,21
K+0_J0,linear_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.422690711733857,0.384324785917911,0.852294458929152,0.000464158883361278,22
K+0_J0,linear_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.409954367912033,0.367220167982384,0.86514934822699,0.000464158883361278,22
K+0_J0,linear_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.343842319724684,0.322345038015922,0.896093676466514,0.00464158883361278,22
K+0_J0,linear_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.341922602338721,0.321559719551015,0.896599346762273,0.01,22
K+0_J0,linear_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.339980601956046,0.320025471918593,0.897583697323282,0.0464158883361278,22
K+0_J0,linear_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.326078628803881,0.31911357251854,0.898166527834455,21.5443469003188,22
K+0_J0,linear_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.329917853972254,0.325521244639045,0.894035919288647,1000,22
K+0_J0,number_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.433150547087521,0.379595097043223,0.855907562300746,1e-06,22
K+0_J0,number_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.368070220615583,0.361009718108929,0.869671983430912,4.64158883361278e-05,22
K+0_J0,number_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.354101933676443,0.329033333538513,0.891737065420534,0.0001,22
K+0_J0,number_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.333734259016696,0.328534771926693,0.892064903635076,0.000464158883361278,22
K+0_J0,number_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.37811412565254,0.319639806397258,0.897830394166323,0.0001,22
K+0_J0,number_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.409456339204378,0.318631310248858,0.898474088129096,4.64158883361278,22
K+0_J0,number_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.420499319050152,0.315745523814761,0.900304764190942,464.158883361278,22
K+0_J0.65,linear_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.426634970507866,0.382316061952853,0.853834428772863,0.000464158883361278,22
K+0_J0.65,linear_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.392803810889275,0.359599029514563,0.870688537972184,0.001,22
K+0_J0.65,linear_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.353237214272851,0.309324425070578,0.904318400054756,1e-06,22
K+0_J0.65,linear_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.330332504435579,0.284866283944431,0.918851200271691,0.0001,22
K+0_J0.65,linear_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.315598685249807,0.268041989115587,0.92815349207096,0.0001,22
K+0_J0.65,linear_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.304361843323527,0.263703228187168,0.930460607443667,2.15443469003188,22
K+0_J0.65,linear_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.303524450424442,0.266530836813183,0.928961313027665,21.5443469003188,22
K+0_J0.65,number_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.510731377271555,0.476871961137963,0.772593132680434,1e-06,22
K+0_J0.65,number_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.423267547083575,0.382815781180193,0.853452077679399,0.01,22
K+0_J0.65,number_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.388878572074797,0.352337683654584,0.875858156676922,0.00215443469003188,22
K+0_J0.65,number_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.370816722631259,0.331090828036607,0.890378863590034,0.001,22
K+0_J0.65,number_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.35837861617272,0.318870778731757,0.898321426471003,0.000215443469003188,22
K+0_J0.65,number_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.317763931301063,0.275554330219266,0.924069811097412,2.15443469003189e-06,22
K+0_J0.65,number_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.314812927277237,0.268026903951086,0.928161578758395,100,22
K+0_J0,linear_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.36053321881794,0.384704199707585,0.852002678727346,0.000464158883361278,23
K+0_J0,linear_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.332576544556305,0.356875813821074,0.872639653509546,0.000464158883361278,23
K+0_J0,linear_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.305201400262928,0.323222376893601,0.895527295075251,0.00464158883361278,23
K+0_J0,linear_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.304213164585457,0.322130533751692,0.89623191922485,0.01,23
K+0_J0,linear_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.301084825962175,0.318163359117426,0.898772076915116,0.0464158883361278,23
K+0_J0,linear_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.297803345540829,0.316914404958065,0.899565259930075,21.5443469003188,23
K+0_J0,linear_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.305326016824201,0.325267882056102,0.894200804902738,1000,23
K+0_J0,number_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.356420333210407,0.381716438653404,0.854292560461762,1e-06,23
K+0_J0,number_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.314961299236514,0.334570890451521,0.888062319262476,4.64158883361278e-05,23
K+0_J0,number_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.305195678541323,0.321127568522926,0.896877084734553,0.0001,23
K+0_J0,number_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.304675698333094,0.319068653547737,0.898195194323234,0.000464158883361278,23
K+0_J0,number_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.3008205134795,0.317951917162588,0.898906578372635,0.0001,23
K+0_J0,number_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.301138375980121,0.319052164530176,0.898205716308609,4.64158883361278,23
K+0_J0,number_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.306877547808357,0.440359596208604,0.806083426026996,464.158883361278,23
K+0_J0.65,linear_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.357638466021283,0.385533413197377,0.851363987308381,0.000464158883361278,23
K+0_J0.65,linear_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.324214791732947,0.350121627754686,0.877414845778409,0.001,23
K+0_J0.65,linear_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.282232616222492,0.306310785448199,0.906173702718107,1e-06,23
K+0_J0.65,linear_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.263180522737959,0.286650139245818,0.917831697670353,0.0001,23
K+0_J0.65,linear_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.249343042707257,0.268133902899232,0.928104210116025,0.0001,23
K+0_J0.65,linear_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.249186156421366,0.263966391993605,0.930321743897878,2.15443469003188,23
K+0_J0.65,linear_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.252273090396757,0.262784087022461,0.930944523607772,21.5443469003188,23
K+0_J0.65,number_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.368929294544835,0.389705197501488,0.848129859040326,1e-06,23
K+0_J0.65,number_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.359677983065705,0.38024678496191,0.855412382526131,0.01,23
K+0_J0.65,number_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.32280565394659,0.339744989605535,0.884573342037935,0.00215443469003188,23
